3	5	29083.546000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
3	6	40474.271000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
3	7	43451.268000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1581
1	1	247.685000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
1	2	124.094000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
1	3	123.401000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
1	4	123.216000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
1	5	168.001000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
1	6	130.669000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
1	7	128.262000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
2	1	252.352000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
2	2	123.644000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
2	3	120.382000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
2	4	122.339000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
2	5	169.499000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
2	6	127.574000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
2	7	127.809000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
3	1	247.811000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
3	2	123.927000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
3	3	121.853000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
3	4	127.217000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
3	5	167.566000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
3	6	131.192000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
3	7	129.436000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-indy-38		1	7	1581
1	1	290.095000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
1	2	235.406000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
1	3	223.323000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
1	4	210.913000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
1	5	215.373000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
1	6	212.526000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
1	7	211.465000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
2	1	275.911000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
2	2	221.456000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
2	3	222.803000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
2	4	210.605000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
2	5	213.438000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
2	6	212.204000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
2	7	212.093000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
3	1	270.734000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
3	2	224.465000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
3	3	220.151000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
3	4	211.052000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
3	5	209.677000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
3	6	217.316000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
3	7	210.503000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	1732
1	1	879.916000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
1	2	751.490000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
1	3	726.321000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
1	4	741.859000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
1	5	734.081000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
1	6	735.030000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
2	1	880.462000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
2	2	743.027000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
2	3	723.975000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
2	4	730.190000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
2	5	723.075000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
2	6	718.284000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
3	1	888.471000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
3	2	751.286000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
3	3	769.778000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
3	4	758.326000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
3	5	748.295000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
3	6	756.955000	ms	total	benchmark.BankBenchmark2	Java14	test-objectteams-classic-38		1	6	1870
1	1	9294.769000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
1	2	9387.562000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
1	3	15238.865000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
1	4	16751.912000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
1	5	10782.236000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
1	6	19169.131000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
1	7	20635.605000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
2	1	9181.646000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
